 1742-326        Pos.: [1400]; X-ray spectrum: [1455].
 1742.2-2857     Pos.: [1403].
 1742-294        Pos.: [262]; 1" error J2000 pos.: [1162]; X-ray obs.: [207]; 
 1742-294        type-I bursts: [747,1020]; 
 1742-294        in error boxes of MXB1743-29 and MXB1742-29: [747].
 1742-289        Pos. :[103]: transient: [112,262,350,1064,1403]; 
 1742-289        X-ray bursts (MXB1743-29?); [747]; radio obs.: [290]; 
 1742-289        possible optical counterpart (K dwarf): [941].
 1742.5-2859     Pos.: [1403]; Sgr A west (?): [1403]; 
 1742.5-2859     in error box MXB1743-29: [747]; X-ray obs.: [1051].
 1742.5-2845     Pos.: [1403].
 1742.7-2902     Pos.: [1403]; in error box MXB1743-29: [747].
 1742.8-2853     Pos.: [1403]; in error box MXB 1743-29: [747].
 1742.9-2852     Pos.: [1403]; in error box MXB 1743-29: [747].
 1742-294        Pos.: [526]; transient, X-ray bright since 1975: 
 1742-294        [112,207,262,350,666,1064,1166,1168,1237,1403]; 
 1742-294        X-ray bursts (MXB 1742-29?): [747,1008,1233,1240].
 1742.9-2849     Pos.: [1403]
 1743.1-2843     Pos.: [1403]; X-ray obs.: [666,1237]; 
 1743.1-2843     in error box MXB 1743-28: [747]; long-term X-ray obs.: [261].
 1743.1-2852     Pos.: [1403]; in error box MXB1743-29: [747].
 1743-288        Pos.: [1064]; same source of SAX J1747.0-2853 
 1743-288        (17 47 03.1, -28 52 30; J2000, 30"): [62,136,613]; 
 1743-288        X-ray history: [1064]; type-I bursts: [613,1161]; 
 1743-288        probably same source as GC X-3: [262].
 1744-299        Pos.: [1168]; X-ray obs.: [1162]; 
 1744-299        northern component of two X-ray sources separated by 3': [1168]
J1744-28         Pos.: [19]; comparison with SMC X-1: [763]; comparison with the
J1744-28         Rapid Burster (MXB 1730-335): [757]; the VLA radio source [388]
J1744-28         slightly outside the ASCA error circle: [322]; hard X-ray 
J1744-28         spectroscopy: [1218]; dip after burst: [957,1218]; 
J1744-28         phase lag during burst: [1218]; QPOs: [685,1222,1465]; 
J1744-28         magnetic field: [82,264,367,1069]; major outbursts: 
J1744-28         [370,693,695]; small outbursts: [419,627]; dip following some 
J1744-28         outbursts: [957,1246]; type II burst: [142,693,757]; 
J1744-28         bursts during low persistent state likely type I: [82]; 
J1744-28         arrivel time of the pulse during bursts shifted.: 
J1744-28         [85,689,1208,1218]; X-ray sp.: [957,1246]; distance: [224,957];
J1744-28         X-ray luminosity largely exceeding the Eddington limit of a 
J1744-28         NS: [419,627]; iron feature in X-ray sp.: [957]; 
J1744-28         a stranger star: [181]; orbital parameters: [367]; 
J1744-28         very low mass function: [367]; system parameters: [1069]; 
J1744-28         near IR obs.: [19]; IR counterpart (?): [19]; 
J1744-28         evolutionary history: [284,1069,1225,1359]; the burst source 
J1744-28         and the pulsar are one and the same source: [694]; 
J1744-28         the NS formation from collapse of white dwarf: [1359]; 
J1744-28         link between the LMXBs and recycled binary pulsars (?): [1069];
J1744-28         similar X-ray sp. of the bursts and persistent emission: 
J1744-28         [116,1246]; spin-up of pulse period: [368]; opt. and near IR 
J1744-28         obs.: [224]; X-ray obs. of the second outburst and comparison 
J1744-28         with the first: [1450]; 589 Hz millisecond pulsation likely 
J1744-28         from MXB 1743-29 rather than this source: [1222].
 1744-300        Pos.: [1168]; X rays: [1162]; southern component of two X-ray 
 1744-300        sources separated by 3': [1168]; X-ray bursts: [1008,1168,1240]
 1744-265        Pos.: [527]; atoll source: [507]; X-ray bursts: [711,799]; 
 1744-265        long-term X-ray var.: [13]; QPO: [751,753,802]; 
 1744-265        X-ray spectrum: [1380]; X-ray obs.: [1131]; IR obs.: [952]; 
 1744-265        radio obs.: [471].
 1744-361        Pos.: [103]; X-ray transient 1976: [144,230,294]; 
 1744-361        uncertain if LMXB or HMXB.
J1745.6-2901     Pos.: [1162]; type I X-ray burst and eclipse: [788]; 
J1745.6-2901     a new LMXB: [669]; unlikely to associate with A1742-289: [669].
 1745-248        Pos.: [1400]; X-ray bursts: [610,797]; transient: [815]; 
 1745-248        X-ray obs.: [1369]; radio obs.: [390]; 
 1745-248        glob. cl. properties: [1405]; deep radio obs.: [391].
 1745-203        Pos.: [525]; transient (1971) probably in NGC 6440: [383,811]; 
 1745-203        metal rich glob. cluster: [10]; optical study glob. cluster: 
 1745-203        [837,1154]; JHK phm. obs. of NGC 6440: [705]; X rays: [345]; 
 1745-203        radio obs.: [390].
 1746-331        Pos.: [1168]; heavily reddened, probably identified with 
 1746-331        1RXS J174948.4-331215: [931]; ultrasoft: [1413]; 
 1746-331        star A is a G-K type star: [931].
 1746.7-3224     Pos.: [526].
 1746-370        Pos.: [475,525]; metal rich glob. cluster: [10]; 
 1746-370        optical properties glob. cluster: [29,528,534]; 
 1746-370        cluster center: [525,1154]; X-ray bursts: [758,1255]; 
 1746-370        X-ray obs.: [1005,1131]; X-ray dips (?): [999]; 
 1746-370        atoll source & QPO: [644]; long-term X-ray behaviour: [1056]; 
 1746-370        radio obs.: [471]; opt. phm. of possible opt. cpt.: [311].
 1747-214        Pos.: [447]; X-ray bursts: [790].
 1747-313        Pos.: [1052]; ROSAT and Granat positions within 2', likely same
 1747-313        source: [1052,1240]; X-ray observations: [1019]; 
 1747-313        IR & opt. phm. of Terzan 6: [40,353].
J1748-288        Pos.: [558]; discovery: [1187]; radio counterpart: [558]; 
J1748-288        radio obs.: [359,559,1105]; radio jet: [1105]; 
J1748-288        X-ray light curve: [945,1162]; QPO: [387]; 
J1748-288        X-ray obs.: [945,1088]; BHC: [945,1088]; 
J1748-288        X-ray sp. in high and low states: [1088].
J1748.9-2021     Pos.: [558]; discovery in the globular cluster NGC 6440: [616];
J1748.9-2021     distance of 8.5 kpc: [986]; broad-band sp.: [616]; 
J1748.9-2021     X-ray light curve: [616]; type I burst: [616]; 
J1748.9-2021     the same source of MX 1746-20 (?): [616]; 
J1748.9-2021     not clear if associate with the ROSAT source: [616]; 
J1748.9-2021     opt. obs.: [1370]; 
J1748.9-2021     the possible opt. cpt. with B of 22.7 mag: [1370].
 1749-285        Pos.: [1064].
J1750.8-2900     Pos.: [948]; discovery in Galactic center region: [60]; 
J1750.8-2900     X-ray light curve: [948]; type I burst: [948]; 
J1750.8-2900     burst sp.: [948]; distance of 7.0 kpc: [948].
J1752.3-3138     Pos.: [221]; discovery in Galactic center region: [221]; 
J1752.3-3138     type I burst: [221]; burst sp.: [221].
 1755-338        Pos.: [103]; ultrasoft X-ray sp.: [1411,1420]; 
 1755-338        X-ray dips: [209,210]; X-ray obs.: [1134]; a hard power-law 
 1755-338        tail: [994]; opt. sp.: [253]; opt. study: [845].
J1755-324        Pos.: [1078]; discovery in Galactic center region: [1078]; 
J1755-324        X-ray obs.: [431,1086]; X-ray sp.: [431,1086]; 
J1755-324        X-ray nova with a BH (?): [431,1086]; 
J1755-324        X-ray light curve: [1086]; radio cpt. not found: [965].
 1758-250        Pos.: [527]; Z source: [507]; X-ray sp.: [712,780,1363,1380]; 
 1758-250        QPO: [753,755,910,960,1327,1329,1331,1333]; kHz QPOs: [1437]; 
 1758-250        phase-delay X-ray sp.: [1365]; X-ray obs.: [539,1131]; 
 1758-250        long- and short-term X-ray var.: [14,660]; 
 1758-250        long-term X-ray record: [1335]; no X-ray pulsations: [1449]; 
 1758-250        radio obs.: [106,471]; X-ray/radio obs.: [1262]; 
 1758-250        IR cpt.: [643]; IR obs.: [952].
 1758-258        Pos.: [1101]; BHC: [423,883,1238]; X-ray obs.: [887,1190]; 
 1758-258        hard X-ray sp.: [1015,1238]; long-term X-ray obs.: [423,791]; 
 1758-258        soft X-ray excess: [883]; multiwvl. obs.: [769]; 
 1758-258        radio obs.: [1101]; two late-type stars in error box, search 
 1758-258        for the opt/IR cpt.: [833].
 1758-205        Pos.: [527]; atoll source: [507,1327]; no X-ray 
 1758-205        pulsation: [1449]; QPO: [530]; X-ray spectrum: [1380,1420]; 
 1758-205        X-ray obs.: [721,1131]; IR obs.: [952]; radio obs.: [471].
 1803-245        Pos.: [634]; transient 1976: [632,634]; 
 1803-245        uncertain if LMXB or HMXB.
J1806-246        Pos.: [826]; discovery: [826]; possibly related to the burster 
J1806-246        SAX J1806.8-2435 & 2S 1803-245: [826,934]; likely radio cpt.: 
J1806-246        [557]; likely opt. cpt (V=22^m^): [594]; X-ray light curve: 
J1806-246        [1087,1428]; QPO: [1087,1428]; X-ray sp.: [1428]; 
J1806-246        atoll source: [1428].
J1808.4-3658     Pos.: [420]; discovery: [615,827,1425]; V_quiesc_<20.5: [420]; 
J1808.4-3658     a strange star: [765]; very low mass function: [162]; 
J1808.4-3658     orbital parameters: [162]; opt. cpt.: [1097]; 
J1808.4-3658     opt. photometry: [420]; opt. spectrum: [363]; 
J1808.4-3658     X-ray very hard: [519,520,1426]; distance 4 kpc: [615]; 
J1808.4-3658     bright type I X-ray burst: [615]; X-ray light curve: [615]; 
J1808.4-3658     X-ray sp.: [431,519,615,1426]; opt. in antiphase with X-ray 
J1808.4-3658     modulation: [420]; opt. light curve: [420]; X-ray steep 
J1808.4-3658     decline: [395]; X-ray sp. remainded constant over two orders of
J1808.4-3658     intensity decline: [395,396]; opt. flux decline proceeding the 
J1808.4-3658     steep X-ray decline: [420]; evolutionary scenario: [346]; 
J1808.4-3658     magnetic field: [395,1425]; transient radio emission, likely 
J1808.4-3658     associated with an ejection of material from the system: [393];
J1808.4-3658     rapid aperiodic X-ray variability: [1426,1440]; 
J1808.4-3658     near IR obs.: [1034,1097]; phase lag: [270]; 
J1808.4-3658     violent quasi-periodic X-ray flaring: [1339].
J1810.8-2609     Pos.: [461]; discovery: [1307]; 
J1810.8-2609     a strong type I burst: [949,1307]; 
J1810.8-2609     burst peak intensity 1.9 Crab: [949]; 
J1810.8-2609     distance of 4.9 kpc: [949]; 
J1810.8-2609     wideband X-ray sp.: [949]; opt./IR cpt.: [461].
 1811-171        Pos.: [406,471]; atoll source: [507,1327]; 
 1811-171        X-ray spectrum: [1380]; X-ray obs.: [1131]; 
 1811-171        X-ray bursts: [371,850]; QPO: [574]; IR counterpart: [167]; 
 1811-171        opt. cpt.: [477]; IR obs.: [37,39,406,952]; 
 1811-171        sp. type of K5III: [39]; X-ray/radio obs.: [404]; 
 1811-171        radio obs.: [471].
 1812-12         Pos.: [937]; X-ray bursts: [222,371,937]; two Einstein IPC 
 1812-12         sources in error box: [349]; distance of 4 kpc: [222].
 1813-140        Pos.: [103]; Z source: [507,1327]; QPO: [724,1031,1216,1430]; 
 1813-140        kHz QPOs: [1434]; X-ray spectrum: [713,1380,1420]; 
 1813-140        X-ray obs.: [1131]; no X-ray pulsations: [1449]; 
 1813-140        X-ray bursts: [648,1254,1271]; opt. cpt. (G star?): 
 1813-140        [288,540,564,743,1265]; opt. spectrum: [253]; IR obs.: [952]; 
 1813-140        IR candidate: [312]; NP Ser not the opt. cpt.: [312]; 
 1813-140        radio obs.: [471,549]; radio/X-ray obs.: [1027,1414]; 
 1813-140        no radio lobes: [1030].
J1819.3-2525     Pos.: [1113]; discovery: [618]; X-ray light curve: [621]; 
J1819.3-2525     strong Fe-K emission line: [621]; X-ray flare sp.: [621]; 
J1819.3-2525     fast and large X-ray outbursts: [1189,1429]; sp. become harder 
J1819.3-2525     during decay: [1429]; 
J1819.3-2525     considerbly softer in quiescent state: [1429]; 
J1819.3-2525     BHC (?): [1429]; opt. outburst: [1224]; 
J1819.3-2525     opt. sp.: [24,174,768,985]; radio cpt.: [560]; 
J1819.3-2525     radio obs.: [394,560,561,563]; 
J1819.3-2525     presence of radio ejecta: [561,563]; distance: [563,985]; 
J1819.3-2525     possible orbital period of 2.866 d: [665,985]; 
J1819.3-2525     minimum mass of the compact star 2.55 M_{sun}_: [985]; 
J1819.3-2525     sp. type of A2V: [985]; 
J1819.3-2525     V4641 Sgr used to be misidentified as GM Sgr: [1113].
 1820-303        Pos.: [475,525]; metal rich glob. cluster: [10]; 
 1820-303        structure glob. cluster: [528,779]; cluster dynamics: [1065]; 
 1820-303        cluster HR diagram: [29]; atoll source: [507,1327]; 
 1820-303        no X-ray pulsations: [1449]; X-ray spectrum: [780,1380,1420]; 
 1820-303        176 day X-ray high-low period: [1060,1182]; 
 1820-303        QPO: [319,753,1214,1327,1438]; kHz QPO: [1184]; 
 1820-303        X-ray obs.: [539,650,1131,1212,1337,1376]; correlation
 1820-303        between energy sp. states and fast time var.: [1469];
 1820-303        orbital period: [1178,1261]; 
 1820-303        orbital period decrease: [1116,1261,1336]; 
 1820-303        X-ray bursts: [217,283,472,485,1317,1345]; 
 1820-303        radio obs.: [416,471]; 
 1820-303        detected radio is from PSR 1820-30A: [81]; 
 1820-303        faint UV source: [1205]; B and V obs.: [1206]; 
 1820-303        reprocessing model: [11]; detected UV and opt. cpt.: [674].
 1822-371        Pos.: [103]; orbital period change: [523]; X rays: [522,1006]; 
 1822-371        opt. spectrum: [170,250,497,844]; 
 1822-371        transient MeV range {gamma}-ray source: [115]; 
 1822-371        near-IR sp.: [255]; UV obs.: [840,841,1066]; 
 1822-371        accretion disk corona: [522,841,1409].
 1822-000        Pos.: [527]; X-ray obs.: [536]; 
 1822-000        long-term X-ray obs.: [1059]; radio obs.: [471].
 1826-238        Pos.: [611]; X-ray obs.: [617,1139]; transient: [793]; 
 1826-238        orbital period 5.75 hr or 2.1 hr: [581,1306]; opt. phm.: [581];
 1826-238        X-ray bursts: [63,617,1306]; opt. burst: [581]; 
 1826-238        opt. cpt.(J2000 pos. of 18 29 28.2, -23 47 49.2 with 2" error):
 1826-238        [930]; distance of 8 kpc: [617].
 1832-330        Pos.: [1052]; type-I burst: [614,932]; X-ray obs.: [313,932]; 
 1832-330        possible opt. cpt. with m_439_=20.2: [309]; 
 1832-330        moderately metal rich glob. cluster: [10]; 
 1832-330        opt. study gl. cl.: [517]; gl. distance of 9.3 kpc: [987]; 
 1832-330        opt. phm., orbital period of 0.73 hr: [313].
 1837+049        Pos.: [1052]; X-ray obs.: [539,650,1131,1376]; 
 1837+049        X-ray sp.: [780,1380]; X-ray bursts: [761,1252]; 
 1837+049        opt./X-ray bursts: [487]; opt. sp.: [253,1142]; 
 1837+049        G5V star: [1142]; opt. phm.: [1383]; 
 1837+049        superpos. of two stars: [1383]; radio obs.: [471]; 
 1837+049        X-ray/radio obs.: [1313].
 1846-031        Pos.: [1002]; alternative position (18 45 26.8, -03 25 39) 
 1846-031        also possible: [1002]; X-ray re-outburst: [1460]; 
 1846-031        ultra-soft X-ray spectrum with hard tail: [1002]; 
 1846-031        archival optical plate search: [1406].
 1850-087        Pos.: [263]; new opt. pos.: [415]; optical studies glob. 
 1850-087        cluster: [29,263,525,528,1154]; X-ray obs.: [229,679]; 
 1850-087        radio source: [471,735,785]; opt. phm.: [4]; UV: [4,580]; 
 1850-087        long-term X-ray obs.: [1059]; X-ray bursts: [571,1248].
J1856+053        Pos.: [824]; discovery: [824]; a LMXB: [48]; BHC (?): [48].
J1859+226        Pos.: [412]; discovery: [1446]; opt. cpt.: [412]; 
J1859+226        hard X-ray sp.: [281,870]; QPO: [275,281,818]; kHz QPO: [275]; 
J1859+226        X-ray nova and BHC (?): [275,281,412,818]; 
J1859+226        X-ray light curve: [275]; hard X-ray lag: [275]; 
J1859+226        opt. phm.: [412,961]; opt. sp.: [412,1394]; 
J1859+226        orbital period of 9.15, but 14.79, 6.60 and 6.73 hr still 
J1859+226        possible: [411,1311]; IR obs.: [176]; UV sp.: [596]; 
J1859+226        radio cpt.: [1048].
 1905+000        Pos.: [194]; X rays: [188]; X-ray bursts: [188,748,851]; 
 1905+000        radio obs.: [471].
 1908+005        Pos.: [103]; X-ray outbursts: [117,169,504,657,1059]; 
 1908+005        atoll source: [269,1073]; QPO: [1467]; 
 1908+005        propeller effects: [1464]; opt. outbursts: [169,783,808,1283]; 
 1908+005        opt. bursts: [1096]; long-term X-ray behaviour: [681,1059]; 
 1908+005        magnetic field: [132]; V1333 Aql contained two stars: [129]; 
 1908+005        309 d and 125 d periodicity: [903]; opt. sp.: [1142]; 
 1908+005        opt. phm. & sp.: [409,1146]; IR: [1146]; 
 1908+005        X-ray bursts: [277,698]; fast X-ray decay: [134]; 
 1908+005        quiescent X-ray flux: [277,1350]; 
 1908+005        7.6 Hz pulsations in X-ray burst: [1124]; 
 1908+005        phm. of true opt. cpt. in quiescence & during outburst: [198]; 
 1908+005        secondary late K star: [198]; V_quiesc_= 21.6: [198]; 
 1908+005        radio obs.: [554]; low-angle sys.: [1143,1145].
 1915+105        Pos.: [243]; outburst history: [499]; 
 1915+105        soft {gamma}-ray bursts: [898]; X-ray obs.: [460,1011]; 
 1915+105        X-ray line: [691]; rapid X-ray var.: [1010]; X-ray var.: [460];
 1915+105        dips, regular and irregular bursts: [73,460,1012,1256,1453]; 
 1915+105        spin of the BH: [1463]; QPO: [178,920,1010]; phase lag: [265]; 
 1915+105        quasi-periodic var. in radio, IR and millimeter bands: 
 1915+105        [355,358,1047]; disk and jet interaction: [340,505]; 
 1915+105        surrounding radio study: [1099]; IR phm.: [903]; 
 1915+105        faint IR flare: [342]; 
 1915+105        IR emission from radio emitting jets: [339];
 1915+105        radio/hard X-ray obs.: [385]; IR phm./radio obs.: [175,354];
 1915+105        IR cpt.: [87]; IR sp.: [158,341,1445]; 
 1915+105        near IR jet: [1112]; opt. sp. & phm.: [87]; 
 1915+105        superluminal radio ejection: [897]; 
 1915+105        radio obs.: [17,360,1047,1098,1102]; rapid radio flare: [358]; 
 1915+105        repeated relativistic ejections: [1100]; 
 1915+105        multiwvl obs.: [38,905]; IR synchrotron emission: [358]; 
 1915+105        not surrounded by dense ISM: [1445]; a HMXB(?): [904]; 
 1915+105        model: [74,268,962,1371]; distance of 12.5 kpc: [897].
 1916-053        Pos.: [447]; X-ray dips: [1179,1181,1303,1397,1412]; 
 1916-053        opt. phm.: [123]; opt. lt curve: [476,1126]; 
 1916-053        X-ray and optical periods differ: [466,1180]; 
 1916-053        X-ray bursts: [64,1179,1248,1251]; QPO: [50]; 
 1916-053        X-ray obs.: [211,683]; long-term X-ray obs.: [1059,1182]; 
 1916-053        radio obs.: [471].
 1918+146        Pos.: [1047]; soft X-ray spectrum: [230].
 1940-04         Pos.: [937]; X-ray bursts: [937].
 1957+115        Pos.: [809]; ultrasoft X-ray spectrum: [1411]; 
 1957+115        X-ray obs.: [1092,1131]; long-term X-ray obs.: [1059]; 
 1957+115        likely to be a NS: [1456]; opt. phm.: [489]; 
 1957+115        opt. spectr: [253,809,1142].
 2000+251        Pos.: [968]; X-ray outburst: [1301]; 
 2000+251        X-ray obs. in quiescence: [1368]; soft X-ray component: [1301];
 2000+251        hard X-ray tail: [1229]; QPO: [1107]; 
 2000+251        BHC mass: [65,127,364,496]; opt. sp.: [152,364,496]; 
 2000+251        secondary K3-6V star: [152,496]; 
 2000+251        opt. obs. during outburst: [173,189,1017]; 
 2000+251        quiescence opt. phm.: [120,192]; IR phm.: [127]; 
 2000+251        IR lt. curve: [65]; R_quiesc_ = 21.2: [120]; 
 2000+251        radio outburst: [550].
J2012+381        Pos.: [597]; discovery: [1079]; X-ray obs.: [823,1079,1422]; 
J2012+381        opt. cpt.: [597]; radio cpt.: [546,547]; 
J2012+381        X-ray light curve: [597]; ultrasoft sp.: [1422]; 
J2012+381        BHC (?): [1422]; opt. obs.: [597]; radio obs.: [546,547,1046]; 
J2012+381        IR obs.: [128,597].
 2023+338        Pos.: [1389]; X-ray obs.: [1368]; X-ray outburst: [677,1472]; 
 2023+338        hard X-ray tail: [1139,1234]; rapid X-ray var.: [913,974,1139];
 2023+338        strong Fe emission line: [973]; soft X-ray transient: [1393]; 
 2023+338        opt. outburst: [147,736,1308,1390]; 
 2023+338        previous outbursts 1938, 1956: [1093]; opt. phm.: [1018,1308]; 
 2023+338        opt. sp.: [145,147,440]; opt. sp. & phm.: [149]; 
 2023+338        the mass of BHC: [1118,1139,1141]; 
 2023+338        orbital period and mass function (BHC): [146,148]; 
 2023+338        IR lt. curve: [1118,1139]; IR sp.: [1141]; 
 2023+338        triple (?): [148,1392,1396]; 
 2023+338        high Li abundance in secondary: [836,1396]; 
 2023+338        high-speed opt. phm.: [439]; radio obs.: [494,543,551]; 
 2023+338        quiescent ellipsoidal var.: [1392]; V_quiesc_ ~19: [148]; 
 2023+338        UV obs.: [1392]; secondary K0 III-V star: [149]; 
 2023+338        evolutionary: [673].
J2123-058        Pos.: [1293]; discovery at high galactic latitude: [740]; 
J2123-058        opt. bursts: [429,1293]; type I X-ray bursts: [575,1257,1293]; 
J2123-058        opt. cpt.: [1290]; opt. phm.: [153,600,1203,1293]; 
J2123-058        opt. sp.: [1290]; distance 10 kpc: [575,1293]; kHz QPO: [575]; 
J2123-058        opt. lt. curve: [429,1203]; an atoll source: [575]; 
J2123-058        X-ray lt. curve: [1293].
 2127+119        Pos.: [414]; new opt. pos.: [415]; cluster center: [525,1154]; 
 2127+119        metal poor globular cluster: [10]; cluster dynamics: [1036]; 
 2127+119        opt. studies glob. cl.: [278,352,528,779,1154]; 
 2127+119        opt. id.: [23,171]; opt. spectrum: [950]; orbital decay: [579];
 2127+119        opt./UV sp.: [325]; X-ray bursts: [321,1356]; 
 2127+119        period 37 d (?): [242]; UV obs.: [953]; radio cpt.: [785]; 
 2127+119        radio obs.: [471].
 2129+470        Pos.: [103]; X-ray obs. in quiesence: [400,401]; 
 2129+470        X-ray orbital variations: [1314,1409]; opt. phm./UV sp.: [308];
 2129+470        opt. phm. and sp.: [578,1282,1284]; X-ray bursts: [402]; 
 2129+470        low state: [407,915,1041]; 
 2129+470        no low-state ellipsoidal var.: [197,248,405,659,1286]; 
 2129+470        triple (?): [405]; accretion disk corona: [1409].
 2142+380        Pos.: [103]; Z source: [507,510]; 
 2142+380        X-ray spectrum: [201,539,650,780,1375,1380,1420]; 
 2142+380        no X-ray pulsations: [1449]; 
 2142+380        long-term X-ray record: [572,1013,1182,1377]; 
 2142+380        165Hz pulsation: [372]; QPO: [508,907,959,1333]; 
 2142+380        kHz QPOs: [1435]; X-ray bursts: [649,1171]; 
 2142+380        X-ray obs.: [538,719,1131,1432]; burst-like events: [714]; 
 2142+380        low-energy X-ray line emission: [715]; Fe line: [1183]; 
 2142+380        77.7 day modulation: [1431]; magnetic field: [132,372]; 
 2142+380        multi-frequency campaign: [510,552,1355,1378]; 
 2142+380        opt. spectrum: [154,701]; companion F giant: [249]; 
 2142+380        near-IR spectrum.: [255]; opt. lt. curve: [249,437,982]; 
 2142+380        UV obs.: [199,806,866,1378]; 
 2142+380        linear polarization of the UV/opt. cpt.: [684]; 
 2142+380        radio source: [542]; distance of 7.2 kpc: [982].
 2318+620        Pos.: [1273]; radio source with jet, identification with 
 2318+620        4U2316+61 and 20th mag. star not certain: [1273]; 
 2318+620        prob. background galaxy: [362].
